A Few Good Men  1992  7.6  68236  Crime  Drama  Mystery  Thriller
Empire Records  1995  6.4  20780  Comedy  Drama  Music
"Rome"  2005  9.2  21278  Action  Drama  History  Romance  War
Witness for the Prosecution  1957  8.4  20202  Crime  Drama  Mystery  Thriller
Girl, Interrupted  1999  7.1  48370  Biography  Drama
Ong-bak  2003  7.2  26150  Action  Adventure  Crime  Thriller
The Lookout  2007  7.2  27358  Crime  Drama  Thriller
21  2008  6.7  67586  Crime  Drama
Unfaithful  2002  6.6  25819  Drama  Romance  Thriller
The Limey  1999  7.1  15873  Crime  Drama  Mystery  Thriller
Fever Pitch  2005  6.3  17624  Comedy  Drama  Romance  Sport
Star Trek  2009  8.1  153792  Action  Adventure  Sci-Fi
Outlander  2008  6.4  20636  Action  Adventure  Sci-Fi
Pathfinder  2007  5.2  18496  Action  Adventure  Drama  History  Thriller  War
The Covenant  2006  4.8  18890  Action  Fantasy  Thriller
Universal Soldier  1992  5.7  22586  Action  Drama  Sci-Fi
Breaking the Waves  1996  7.8  23682  Drama  Romance
The Producers  1968  7.7  20165  Comedy  Music
The Grapes of Wrath  1940  8.3  25770  Drama
Femme Fatale  2002  6.3  17509  Crime  Thriller
Two for the Money  2005  6.1  19467  Drama  Sport  Thriller
Just Like Heaven  2005  6.8  31601  Comedy  Fantasy  Romance
Oldeuboi  2003  8.4  110544  Drama  Mystery  Thriller
Cannibal Holocaust  1980  6.1  16835  Adventure  Drama  Horror
Brüno  2009  6.3  58261  
Summer of Sam  1999  6.6  19020  Crime  Drama  Romance  Thriller
Pirates of the Caribbean: At World's End  2007  7.0  145773  Action  Adventure  Fantasy  Action  Adventure
The Graduate  1967  8.2  85589  Comedy  Drama  Romance
The Rocketeer  1991  6.2  15863  Action  Adventure  Family  Sci-Fi
Chaplin  1992  7.3  15339  Biography  Drama
The Legend of Zorro  2005  5.7  23213  Action  Adventure  Western
Rounders  1998  7.3  48220  Crime  Drama
Mercury Rising  1998  5.8  22758  Action  Crime  Drama  Thriller
Contact  1997  7.4  79198  Drama  Mystery  Sci-Fi  Thriller
Jurassic Park III  2001  5.7  66892  Action  Adventure  Sci-Fi  Thriller
AVP: Alien vs. Predator  2004  5.4  67432  Action  Sci-Fi  Thriller
Before the Devil Knows You're Dead  2007  7.4  40794  Crime  Drama  Thriller
Tsotsi  2005  7.4  13913  Crime  Drama
BloodRayne  2005  2.7  20953  Action  Adventure  Fantasy  Horror
Black Sheep  2006  5.9  14408  
Scary Movie  2000  6.0  74497  Comedy
Once Upon a Time in Mexico  2003  6.2  59202  Action  Comedy  Crime  Drama  Western
Following  1998  7.7  17978  Crime  Drama  Mystery  Thriller
"Alias"  2001  7.8  12283  Action  Adventure  Drama  Mystery  Thriller
Hairspray  2007  7.1  43733  Comedy  Musical  Romance
Touch of Evil  1958  8.3  35417  Crime  Film-Noir  Thriller
So I Married an Axe Murderer  1993  6.2  15994  Comedy  Crime  Romance  Thriller
White Noise  2005  5.4  21475  
Anything Else  2003  6.4  13698  Comedy  Romance
Batman: Mask of the Phantasm  1993  7.6  11513  Action  Animation  Crime  Family  Mystery  Romance  Thriller
Sweeney Todd: The Demon Barber of Fleet Street  2007  7.7  115436  Drama  Musical  Thriller
The Hurt Locker  2008  7.8  99375  Drama  Thriller  War
War  2007  6.1  30744  Action  Crime  Thriller
Stick It  2006  5.9  10119  Comedy  Drama  Sport  Adult
Virtuosity  1995  5.3  11641  Action  Crime  Sci-Fi  Thriller
Gomorra  2008  7.0  16921  Crime  Drama
Everybody's Fine  2009  7.2  14929  Drama
My Big Fat Greek Wedding  2002  6.6  49363  Comedy  Romance
Barbershop  2002  6.2  11525  Comedy  Drama
Bugsy  1991  6.8  10624  Biography  Crime  Drama
Poltergeist  1982  7.4  36138  Horror
Highlander  1986  7.2  43307  Action  Fantasy
The Opposite of Sex  1998  6.5  13084  Comedy
"The Office"  2005  9.2  58159  Comedy  Drama  Romance
New Jack City  1991  6.3  11244  Crime  Drama  Thriller
French Kiss  1995  6.3  18372  Comedy  Romance
Instinct  1999  6.2  16146  Drama
Le samouraï  1967  8.2  11584  
Derailed  2005  6.5  31851  Drama
Cube  1997  7.5  53858  Horror  Mystery  Mystery  Sci-Fi  Sci-Fi  Thriller
High Plains Drifter  1973  7.6  16869  Thriller  Western
Enemy at the Gates  2001  7.4  65705  Drama  History  Thriller  War
Nosferatu, eine Symphonie des Grauens  1922  8.1  31099  Fantasy  Horror  Mystery  Romance
Sherlock Holmes  2009  7.5  113535  Action  Adventure  Crime  Mystery  Thriller
We Were Soldiers  2002  7.0  45279  Action  Drama  History  War
Elegy  2008  6.8  10245  
Taegukgi hwinalrimyeo  2004  8.2  17209  Action  Drama  War
Jay and Silent Bob Strike Back  2001  6.8  65627  Comedy
The Karate Kid, Part III  1989  4.4  13056  Action  Family  Sport
Mean Streets  1973  7.5  29247  Crime  Drama
Inkheart  2008  6.1  16079  Adventure  Family  Fantasy
Desperado  1995  7.1  56227  Action  Comedy  Crime  Drama  Thriller
Appaloosa  2008  6.8  25335  Action  Crime  Drama  Western
The Thin Red Line  1998  7.5  65948  Action  Drama  War
Death Proof  2007  7.2  85683  Action  Crime  Thriller
Swingers  1996  7.6  33339  Comedy  Drama
Titan A.E.  2000  6.4  23621  Adventure  Animation  Family  Sci-Fi
Dead Poets Society  1989  7.8  96098  Drama
Kagemusha  1980  7.9  12074  Drama  History  War
The Mission  1986  7.4  20514  Adventure  Drama  History
Ultimo tango a Parigi  1972  7.1  15186  Drama  Romance
The Savages  2007  7.3  15396  Comedy  Drama
Beethoven  1992  5.2  14777  Comedy  Drama  Family
John Tucker Must Die  2006  5.5  21259  Comedy  Romance
Ice Age  2002  7.5  84243  Adventure  Animation  Comedy  Family
Corpse Bride  2005  7.4  66872  Animation  Fantasy  Music  Romance
Fido  2006  6.9  12658  Comedy  Drama  Horror  Romance
Dan in Real Life  2007  6.9  37504  Comedy  Drama  Romance
Boogie Nights  1997  7.9  75310  Drama
Roger & Me  1989  7.6  15225  Documentary  History
Nothing But the Truth  2008  7.4  11215  Drama  Thriller
United 93  2006  7.8  48880  Crime  Drama  History
The Poseidon Adventure  1972  7.1  15742  Action  Adventure  Drama
Kate & Leopold  2001  6.2  25410  Comedy  Fantasy  Romance
Timeline  2003  5.3  20574  Action  Adventure  Fantasy  Sci-Fi
Little Nicky  2000  5.0  37393  Comedy  Fantasy  Romance  Animation  Comedy  Fantasy  Horror
Reign of Fire  2002  5.9  41607  Action  Adventure  Fantasy  Sci-Fi  Thriller  Action  Fantasy
Backdraft  1991  6.6  29532  Action  Crime  Drama  Mystery  Thriller
Apollo 13  1995  7.5  92545  Adventure  Drama  History
The Mask  1994  6.7  81463  Action  Comedy  Crime  Fantasy  Romance
Gallipoli  1981  7.6  14788  Adventure  Drama  History  War
The Omega Man  1971  6.6  11175  Action  Sci-Fi  Thriller
The Quick and the Dead  1995  6.3  29747  Action  Adventure  Western
Candyman  1992  6.5  17304  Horror  Thriller
The Emperor's New Groove  2000  7.4  26179  Adventure  Animation  Comedy  Family  Fantasy
Mr. Magorium's Wonder Emporium  2007  6.2  13528  Comedy  Family  Fantasy
Armageddon  1998  6.1  128681  
One Night at McCool's  2001  6.1  16649  Comedy  Crime
Elf  2003  6.8  46542  Comedy  Family  Fantasy
Miracle on 34th Street  1947  7.9  13924  Comedy  Drama  Family  Fantasy  Romance
Blast from the Past  1999  6.4  24345  Comedy  Drama  Romance
Blade Runner  1982  8.3  200387  Drama  Sci-Fi  Thriller
Passenger 57  1992  5.6  15259  Action  Crime  Thriller
The Mechanic  2011  6.5  13333  Action  Crime  Thriller
Masters of the Universe  1987  5.0  11643  Action  Adventure  Fantasy  Sci-Fi  Thriller
Tigerland  2000  7.1  16842  Drama  War
Ju-on  2002  6.6  10296  Horror  Mystery
Now and Then  1995  6.2  10450  Comedy  Drama  Romance
The Dark Knight  2008  8.9  518250  Action  Crime  Drama  Thriller  Comedy  Short
The Simpsons Movie  2007  7.6  125290  Adventure  Animation  Comedy
The Firm  1993  6.7  38121  Drama  Thriller
Freddy's Dead: The Final Nightmare  1991  4.6  13623  Fantasy  Horror  Thriller
Guess Who's Coming to Dinner  1967  7.7  12717  Drama  Romance
"Star Trek"  1966  8.6  11240  Adventure  Sci-Fi  Sci-Fi  Sci-Fi
Clue  1985  7.2  23782  Comedy  Crime  Mystery  Thriller
Le dîner de cons  1998  7.7  11686  
Boy A  2007  7.8  14467  Crime  Drama  Romance
The Aristocrats  2005  6.4  10527  Comedy  Documentary
Vampire Hunter D: Bloodlust  2000  7.8  10563  Adventure  Animation  Fantasy  Mystery  Sci-Fi
30 Days of Night  2007  6.6  57581  Horror  Thriller
Johnny English  2003  5.8  31745  Action  Adventure  Comedy
Punisher: War Zone  2008  6.1  22706  Action  Crime  Drama  Thriller
Miss Congeniality 2: Armed & Fabulous  2005  4.7  15457  Action  Comedy  Crime
Ghost Dog: The Way of the Samurai  1999  7.6  37810  Action  Comedy  Crime  Drama  Thriller
Fast Food Nation  2006  6.3  13648  Comedy  Drama  Romance
Army of Darkness  1992  7.6  58918  Comedy  Comedy  Fantasy  Horror  Horror
Sydney White  2007  6.2  10066  Comedy  Romance
Fitzcarraldo  1982  8.0  10476  Adventure  Drama  Music
